store,year_month,review_count,avg_rating,positive_count,negative_count,neutral_count,positive_rate,negative_rate,rating_change,trend_direction
NETGEAR,2018-08-01,350,3.87,247,86,17,70.57,24.57,0.013,Stable
NETGEAR,2018-09-01,414,4.04,309,88,17,74.64,21.26,0.167,Improving
NETGEAR,2018-10-01,451,4.05,333,96,22,73.84,21.29,0.01,Stable
NETGEAR,2018-11-01,445,4.02,329,95,21,73.93,21.35,-0.033,Stable
NETGEAR,2018-12-01,434,4.08,333,87,14,76.73,20.05,0.067,Stable
NETGEAR,2019-01-01,472,3.98,343,101,28,72.67,21.4,-0.1,Stable
NETGEAR,2019-02-01,339,3.87,238,81,20,70.21,23.89,-0.11,Declining
NETGEAR,2019-03-01,330,4.11,252,60,18,76.36,18.18,0.236,Improving
NETGEAR,2019-04-01,243,4.16,185,42,16,76.13,17.28,0.056,Stable
NETGEAR,2019-05-01,322,4.07,242,58,22,75.16,18.01,-0.093,Stable
NETGEAR,2019-06-01,265,3.81,185,68,12,69.81,25.66,-0.264,Declining
NETGEAR,2019-07-01,315,4.0,230,65,20,73.02,20.63,0.196,Improving
NETGEAR,2019-08-01,213,3.98,153,43,17,71.83,20.19,-0.022,Stable
NETGEAR,2019-09-01,179,3.87,123,46,10,68.72,25.7,-0.11,Declining
NETGEAR,2019-10-01,258,3.81,176,68,14,68.22,26.36,-0.065,Stable
NETGEAR,2019-11-01,223,3.78,146,58,19,65.47,26.01,-0.03,Stable
NETGEAR,2019-12-01,381,3.9,267,79,35,70.08,20.73,0.127,Improving
NETGEAR,2020-01-01,484,3.87,340,116,28,70.25,23.97,-0.035,Stable
NETGEAR,2020-02-01,246,3.87,170,55,21,69.11,22.36,0.002,Stable
NETGEAR,2020-03-01,168,3.64,108,51,9,64.29,30.36,-0.233,Declining
NETGEAR,2020-04-01,148,3.49,89,51,8,60.14,34.46,-0.15,Declining
NETGEAR,2020-05-01,206,3.88,144,50,12,69.9,24.27,0.397,Improving
NETGEAR,2020-06-01,144,3.64,92,45,7,63.89,31.25,-0.245,Declining
NETGEAR,2020-07-01,109,3.57,65,34,10,59.63,31.19,-0.07,Stable
NETGEAR,2020-08-01,91,3.65,57,25,9,62.64,27.47,0.08,Stable
NETGEAR,2020-09-01,50,3.36,28,21,1,56.0,42.0,-0.288,Declining
NETGEAR,2020-10-01,65,3.6,40,18,7,61.54,27.69,0.24,Improving
NETGEAR,2020-11-01,58,3.81,40,17,1,68.97,29.31,0.21,Improving
NETGEAR,2020-12-01,48,3.27,26,20,2,54.17,41.67,-0.54,Declining
NETGEAR,2021-01-01,44,3.57,27,14,3,61.36,31.82,0.297,Improving
NETGEAR,2021-02-01,65,3.69,42,20,3,64.62,30.77,0.124,Improving
NETGEAR,2021-03-01,71,3.73,48,19,4,67.61,26.76,0.04,Stable
NETGEAR,2021-04-01,102,3.47,61,35,6,59.8,34.31,-0.262,Declining
NETGEAR,2021-05-01,92,3.35,51,35,6,55.43,38.04,-0.123,Declining
NETGEAR,2021-06-01,68,3.49,42,23,3,61.76,33.82,0.137,Improving
NETGEAR,2021-07-01,100,3.48,57,35,8,57.0,35.0,-0.005,Stable
NETGEAR,2021-08-01,54,3.46,32,18,4,59.26,33.33,-0.017,Stable
NETGEAR,2021-09-01,41,3.68,26,11,4,63.41,26.83,0.22,Improving
NETGEAR,2021-10-01,34,3.5,20,11,3,58.82,32.35,-0.183,Declining
NETGEAR,2021-11-01,40,3.9,29,10,1,72.5,25.0,0.4,Improving
NETGEAR,2021-12-01,35,3.51,21,13,1,60.0,37.14,-0.386,Declining
NETGEAR,2022-01-01,59,3.53,36,18,5,61.02,30.51,0.011,Stable
NETGEAR,2022-02-01,25,2.68,10,14,1,40.0,56.0,-0.845,Declining
NETGEAR,2022-03-01,28,3.21,15,12,1,53.57,42.86,0.534,Improving
NETGEAR,2022-04-01,33,3.61,20,11,2,60.61,33.33,0.392,Improving
NETGEAR,2022-05-01,34,3.29,19,15,0,55.88,44.12,-0.312,Declining
NETGEAR,2022-06-01,28,3.75,19,7,2,67.86,25.0,0.456,Improving
NETGEAR,2022-07-01,49,3.39,27,15,7,55.1,30.61,-0.362,Declining
NETGEAR,2022-08-01,53,3.57,33,18,2,62.26,33.96,0.178,Improving
NETGEAR,2022-09-01,40,2.98,19,21,0,47.5,52.5,-0.591,Declining
NETGEAR,2022-10-01,57,3.42,34,21,2,59.65,36.84,0.446,Improving
NETGEAR,2022-11-01,38,2.92,18,18,2,47.37,47.37,-0.5,Declining
NETGEAR,2022-12-01,67,3.72,44,19,4,65.67,28.36,0.795,Improving
NETGEAR,2023-01-01,37,4.03,28,7,2,75.68,18.92,0.311,Improving
NETGEAR,2023-02-01,15,3.33,7,6,2,46.67,40.0,-0.694,Declining
NETGEAR,2023-03-01,17,3.24,8,7,2,47.06,41.18,-0.098,Stable
NETGEAR,2023-04-01,3,2.0,1,2,0,33.33,66.67,-1.235,Declining
NETGEAR,2023-05-01,4,3.5,2,2,0,50.0,50.0,1.5,Improving
NETGEAR,2023-07-01,4,2.25,1,3,0,25.0,75.0,-1.25,Declining
Nulaxy,2015-12-01,6,4.67,5,0,1,83.33,0.0,,Stable
Nulaxy,2016-01-01,41,4.32,34,6,1,82.93,14.63,-0.35,Declining
Nulaxy,2016-02-01,96,4.45,86,5,5,89.58,5.21,0.131,Improving
Nulaxy,2016-03-01,131,4.53,121,6,4,92.37,4.58,0.079,Stable
Nulaxy,2016-04-01,112,4.45,98,8,6,87.5,7.14,-0.08,Stable
Nulaxy,2016-05-01,151,4.19,123,20,8,81.46,13.25,-0.261,Declining
Nulaxy,2016-06-01,194,4.31,160,21,13,82.47,10.82,0.124,Improving
Nulaxy,2016-07-01,249,4.46,225,20,4,90.36,8.03,0.153,Improving
Nulaxy,2016-08-01,324,4.43,279,20,25,86.11,6.17,-0.03,Stable
Nulaxy,2016-09-01,307,4.46,265,28,14,86.32,9.12,0.03,Stable
Nulaxy,2016-10-01,314,4.41,269,25,20,85.67,7.96,-0.049,Stable
Nulaxy,2016-11-01,275,4.34,234,30,11,85.09,10.91,-0.072,Stable
Nulaxy,2016-12-01,387,4.3,318,38,31,82.17,9.82,-0.045,Stable
Nulaxy,2017-01-01,344,4.34,289,29,26,84.01,8.43,0.046,Stable
Nulaxy,2017-02-01,340,4.39,294,30,16,86.47,8.82,0.051,Stable
Nulaxy,2017-03-01,323,4.3,263,32,28,81.42,9.91,-0.094,Stable
Nulaxy,2017-04-01,306,4.36,253,25,28,82.68,8.17,0.056,Stable
Nulaxy,2017-05-01,381,4.38,317,41,23,83.2,10.76,0.019,Stable
Nulaxy,2017-06-01,438,4.44,378,38,22,86.3,8.68,0.061,Stable
Nulaxy,2017-07-01,487,4.31,410,53,24,84.19,10.88,-0.13,Declining
Nulaxy,2017-08-01,487,4.31,405,45,37,83.16,9.24,0.008,Stable
Nulaxy,2017-09-01,401,4.27,328,49,24,81.8,12.22,-0.042,Stable
Nulaxy,2017-10-01,407,4.44,364,28,15,89.43,6.88,0.173,Improving
Nulaxy,2017-11-01,409,4.45,356,31,22,87.04,7.58,0.003,Stable
Nulaxy,2017-12-01,408,4.39,346,44,18,84.8,10.78,-0.055,Stable
Nulaxy,2018-01-01,532,4.29,443,56,33,83.27,10.53,-0.099,Stable
Nulaxy,2018-02-01,399,4.33,336,43,20,84.21,10.78,0.038,Stable
Nulaxy,2018-03-01,485,4.37,411,47,27,84.74,9.69,0.042,Stable
Nulaxy,2018-04-01,430,4.22,341,53,36,79.3,12.33,-0.155,Declining
Nulaxy,2018-05-01,416,4.34,352,47,17,84.62,11.3,0.118,Improving
Nulaxy,2018-06-01,376,4.38,322,31,23,85.64,8.24,0.044,Stable
Nulaxy,2018-07-01,456,4.3,372,50,34,81.58,10.96,-0.084,Stable
Nulaxy,2018-08-01,425,4.31,350,53,22,82.35,12.47,0.01,Stable
Nulaxy,2018-09-01,394,4.27,323,46,25,81.98,11.68,-0.039,Stable
Nulaxy,2018-10-01,436,4.24,350,56,30,80.28,12.84,-0.023,Stable
Nulaxy,2018-11-01,371,4.27,301,44,26,81.13,11.86,0.026,Stable
Nulaxy,2018-12-01,402,4.28,329,46,27,81.84,11.44,0.009,Stable
Nulaxy,2019-01-01,392,4.36,330,43,19,84.18,10.97,0.084,Stable
Nulaxy,2019-02-01,352,4.2,272,49,31,77.27,13.92,-0.163,Declining
Nulaxy,2019-03-01,343,4.29,283,39,21,82.51,11.37,0.093,Stable
Nulaxy,2019-04-01,310,4.15,240,51,19,77.42,16.45,-0.14,Declining
Nulaxy,2019-05-01,364,4.35,299,40,25,82.14,10.99,0.197,Improving
Nulaxy,2019-06-01,429,4.28,348,53,28,81.12,12.35,-0.072,Stable
Nulaxy,2019-07-01,521,4.27,416,62,43,79.85,11.9,-0.005,Stable
Nulaxy,2019-08-01,334,4.3,274,45,15,82.04,13.47,0.027,Stable
Nulaxy,2019-09-01,299,4.4,250,29,20,83.61,9.7,0.099,Stable
Nulaxy,2019-10-01,294,4.24,231,36,27,78.57,12.24,-0.156,Declining
Nulaxy,2019-11-01,255,4.25,203,34,18,79.61,13.33,0.009,Stable
Nulaxy,2019-12-01,508,4.34,415,58,35,81.69,11.42,0.094,Stable
Nulaxy,2020-01-01,454,4.41,378,42,34,83.26,9.25,0.063,Stable
Nulaxy,2020-02-01,307,4.33,253,35,19,82.41,11.4,-0.082,Stable
Nulaxy,2020-03-01,318,4.41,271,33,14,85.22,10.38,0.086,Stable
Nulaxy,2020-04-01,175,4.35,143,18,14,81.71,10.29,-0.058,Stable
Nulaxy,2020-05-01,319,4.49,284,26,9,89.03,8.15,0.135,Improving
Nulaxy,2020-06-01,367,4.53,322,28,17,87.74,7.63,0.037,Stable
Nulaxy,2020-07-01,431,4.45,369,38,24,85.61,8.82,-0.071,Stable
Nulaxy,2020-08-01,373,4.28,301,52,20,80.7,13.94,-0.171,Declining
Nulaxy,2020-09-01,308,4.4,260,33,15,84.42,10.71,0.115,Improving
Nulaxy,2020-10-01,205,4.27,163,21,21,79.51,10.24,-0.131,Declining
Nulaxy,2020-11-01,156,4.17,117,25,14,75.0,16.03,-0.095,Stable
Nulaxy,2020-12-01,173,4.36,145,19,9,83.82,10.98,0.185,Improving
Nulaxy,2021-01-01,306,4.6,276,16,14,90.2,5.23,0.246,Improving
Nulaxy,2021-02-01,252,4.48,219,22,11,86.9,8.73,-0.12,Declining
Nulaxy,2021-03-01,412,4.47,361,30,21,87.62,7.28,-0.016,Stable
Nulaxy,2021-04-01,421,4.49,366,36,19,86.94,8.55,0.018,Stable
Nulaxy,2021-05-01,305,4.13,232,51,22,76.07,16.72,-0.353,Declining
Nulaxy,2021-06-01,377,4.39,318,39,20,84.35,10.34,0.253,Improving
Nulaxy,2021-07-01,341,4.26,269,44,28,78.89,12.9,-0.123,Declining
Nulaxy,2021-08-01,336,4.3,276,44,16,82.14,13.1,0.034,Stable
Nulaxy,2021-09-01,191,4.21,150,28,13,78.53,14.66,-0.088,Stable
Nulaxy,2021-10-01,195,4.35,163,21,11,83.59,10.77,0.139,Improving
Nulaxy,2021-11-01,147,4.11,113,24,10,76.87,16.33,-0.24,Declining
Nulaxy,2021-12-01,194,4.21,151,25,18,77.84,12.89,0.097,Stable
Nulaxy,2022-01-01,225,4.29,185,28,12,82.22,12.44,0.087,Stable
Nulaxy,2022-02-01,175,4.14,133,27,15,76.0,15.43,-0.15,Declining
Nulaxy,2022-03-01,184,4.23,147,27,10,79.89,14.67,0.085,Stable
Nulaxy,2022-04-01,196,4.11,150,34,12,76.53,17.35,-0.116,Declining
Nulaxy,2022-05-01,184,4.21,145,24,15,78.8,13.04,0.094,Stable
Nulaxy,2022-06-01,138,4.05,103,25,10,74.64,18.12,-0.156,Declining
Nulaxy,2022-07-01,155,3.99,113,29,13,72.9,18.71,-0.064,Stable
Nulaxy,2022-08-01,143,4.13,108,22,13,75.52,15.38,0.146,Improving
Nulaxy,2022-09-01,145,4.05,108,23,14,74.48,15.86,-0.085,Stable
Nulaxy,2022-10-01,145,4.2,114,22,9,78.62,15.17,0.152,Improving
Nulaxy,2022-11-01,114,4.27,90,15,9,78.95,13.16,0.072,Stable
Nulaxy,2022-12-01,121,4.23,95,17,9,78.51,14.05,-0.041,Stable
Nulaxy,2023-01-01,133,4.14,105,20,8,78.95,15.04,-0.089,Stable
Nulaxy,2023-02-01,103,4.11,75,19,9,72.82,18.45,-0.036,Stable
Nulaxy,2023-03-01,128,4.29,103,18,7,80.47,14.06,0.182,Improving
Nulaxy,2023-04-01,98,3.99,71,18,9,72.45,18.37,-0.299,Declining
Nulaxy,2023-05-01,43,3.49,23,12,8,53.49,27.91,-0.501,Declining
Nulaxy,2023-06-01,31,3.87,21,9,1,67.74,29.03,0.383,Improving
Nulaxy,2023-07-01,19,3.79,11,3,5,57.89,15.79,-0.081,Stable
Nulaxy,2023-08-01,15,4.13,11,3,1,73.33,20.0,0.344,Improving
Nulaxy,2023-09-01,2,4.0,1,0,1,50.0,0.0,-0.133,Declining
Panasonic,2010-09-01,1,5.0,1,0,0,100.0,0.0,,Stable
Panasonic,2010-10-01,2,2.5,0,1,1,0.0,50.0,-2.5,Declining
Panasonic,2010-11-01,1,5.0,1,0,0,100.0,0.0,2.5,Improving
Panasonic,2010-12-01,2,4.5,2,0,0,100.0,0.0,-0.5,Declining
Panasonic,2011-01-01,2,4.0,1,0,1,50.0,0.0,-0.5,Declining
Panasonic,2011-02-01,1,5.0,1,0,0,100.0,0.0,1.0,Improving
Panasonic,2011-03-01,3,4.33,2,0,1,66.67,0.0,-0.667,Declining
Panasonic,2011-04-01,3,4.33,2,0,1,66.67,0.0,0.0,Stable
Panasonic,2011-05-01,3,4.33,3,0,0,100.0,0.0,0.0,Stable
Panasonic,2011-06-01,2,3.0,1,1,0,50.0,50.0,-1.333,Declining
Panasonic,2011-07-01,3,3.33,2,1,0,66.67,33.33,0.333,Improving
Panasonic,2011-08-01,5,4.8,5,0,0,100.0,0.0,1.467,Improving
Panasonic,2011-09-01,8,4.38,6,0,2,75.0,0.0,-0.425,Declining
Panasonic,2011-10-01,8,3.75,6,2,0,75.0,25.0,-0.625,Declining
Panasonic,2011-11-01,10,4.7,9,0,1,90.0,0.0,0.95,Improving
Panasonic,2011-12-01,16,3.94,13,3,0,81.25,18.75,-0.763,Declining
Panasonic,2012-01-01,28,4.18,22,3,3,78.57,10.71,0.241,Improving
Panasonic,2012-02-01,26,3.85,18,6,2,69.23,23.08,-0.332,Declining
Panasonic,2012-03-01,39,4.49,32,4,3,82.05,10.26,0.641,Improving
Panasonic,2012-04-01,82,4.33,67,7,8,81.71,8.54,-0.158,Declining
Panasonic,2012-05-01,81,4.25,65,10,6,80.25,12.35,-0.082,Stable
Panasonic,2012-06-01,116,4.29,95,17,4,81.9,14.66,0.046,Stable
Panasonic,2012-07-01,169,4.32,141,20,8,83.43,11.83,0.026,Stable
Panasonic,2012-08-01,158,4.2,127,18,13,80.38,11.39,-0.117,Declining
Panasonic,2012-09-01,147,4.32,125,15,7,85.03,10.2,0.117,Improving
Panasonic,2012-10-01,187,4.38,157,17,13,83.96,9.09,0.06,Stable
Panasonic,2012-11-01,274,4.49,238,21,15,86.86,7.66,0.106,Improving
Panasonic,2012-12-01,476,4.38,397,42,37,83.4,8.82,-0.109,Declining
Panasonic,2013-01-01,464,4.39,404,36,24,87.07,7.76,0.014,Stable
Panasonic,2013-02-01,418,4.4,360,33,25,86.12,7.89,0.007,Stable
Panasonic,2013-03-01,398,4.45,343,27,28,86.18,6.78,0.053,Stable
Panasonic,2013-04-01,353,4.37,298,28,27,84.42,7.93,-0.081,Stable
Panasonic,2013-05-01,390,4.42,336,28,26,86.15,7.18,0.047,Stable
Panasonic,2013-06-01,375,4.44,324,28,23,86.4,7.47,0.027,Stable
Panasonic,2013-07-01,435,4.39,366,38,31,84.14,8.74,-0.052,Stable
Panasonic,2013-08-01,455,4.41,390,32,33,85.71,7.03,0.02,Stable
Panasonic,2013-09-01,414,4.39,349,32,33,84.3,7.73,-0.022,Stable
Panasonic,2013-10-01,402,4.37,336,31,35,83.58,7.71,-0.021,Stable
Panasonic,2013-11-01,411,4.33,336,44,31,81.75,10.71,-0.042,Stable
Panasonic,2013-12-01,566,4.36,471,55,40,83.22,9.72,0.034,Stable
Panasonic,2014-01-01,621,4.39,527,45,49,84.86,7.25,0.031,Stable
Panasonic,2014-02-01,448,4.42,386,32,30,86.16,7.14,0.033,Stable
Panasonic,2014-03-01,471,4.35,393,40,38,83.44,8.49,-0.07,Stable
Panasonic,2014-04-01,344,4.38,294,26,24,85.47,7.56,0.023,Stable
Panasonic,2014-05-01,349,4.39,298,31,20,85.39,8.88,0.009,Stable
Panasonic,2014-06-01,354,4.36,298,31,25,84.18,8.76,-0.031,Stable
Panasonic,2014-07-01,605,4.37,505,53,47,83.47,8.76,0.018,Stable
Panasonic,2014-08-01,619,4.38,512,44,63,82.71,7.11,0.004,Stable
Panasonic,2014-09-01,666,4.42,561,52,53,84.23,7.81,0.045,Stable
Panasonic,2014-10-01,643,4.49,564,38,41,87.71,5.91,0.063,Stable
Panasonic,2014-11-01,665,4.49,577,48,40,86.77,7.22,0.0,Stable
Panasonic,2014-12-01,851,4.46,735,50,66,86.37,5.88,-0.027,Stable
Panasonic,2015-01-01,905,4.5,795,55,55,87.85,6.08,0.038,Stable
Panasonic,2015-02-01,881,4.41,747,70,64,84.79,7.95,-0.089,Stable
Panasonic,2015-03-01,905,4.44,775,70,60,85.64,7.73,0.026,Stable
Panasonic,2015-04-01,754,4.44,642,53,59,85.15,7.03,0.009,Stable
Panasonic,2015-05-01,797,4.46,686,58,53,86.07,7.28,0.016,Stable
Panasonic,2015-06-01,778,4.41,664,66,48,85.35,8.48,-0.05,Stable
Panasonic,2015-07-01,919,4.38,783,83,53,85.2,9.03,-0.027,Stable
Panasonic,2015-08-01,977,4.45,846,70,61,86.59,7.16,0.063,Stable
Panasonic,2015-09-01,959,4.49,841,66,52,87.7,6.88,0.048,Stable
Panasonic,2015-10-01,947,4.38,808,83,56,85.32,8.76,-0.112,Declining
Panasonic,2015-11-01,923,4.44,788,71,64,85.37,7.69,0.058,Stable
Panasonic,2015-12-01,957,4.44,834,78,45,87.15,8.15,0.003,Stable
Panasonic,2016-01-01,1017,4.45,864,81,72,84.96,7.96,0.002,Stable
Panasonic,2016-02-01,854,4.35,711,88,55,83.26,10.3,-0.095,Stable
Panasonic,2016-03-01,892,4.32,730,92,70,81.84,10.31,-0.032,Stable
Panasonic,2016-04-01,866,4.38,725,81,60,83.72,9.35,0.064,Stable
Panasonic,2016-05-01,944,4.41,808,87,49,85.59,9.22,0.029,Stable
Panasonic,2016-06-01,853,4.34,710,86,57,83.24,10.08,-0.071,Stable
Panasonic,2016-07-01,998,4.32,814,103,81,81.56,10.32,-0.015,Stable
Panasonic,2016-08-01,981,4.29,803,117,61,81.86,11.93,-0.031,Stable
Panasonic,2016-09-01,951,4.16,745,145,61,78.34,15.25,-0.138,Declining
Panasonic,2016-10-01,859,4.19,670,113,76,78.0,13.15,0.039,Stable
Panasonic,2016-11-01,763,4.02,549,134,80,71.95,17.56,-0.176,Declining
Panasonic,2016-12-01,948,4.23,751,118,79,79.22,12.45,0.216,Improving
Panasonic,2017-01-01,941,4.3,770,109,62,81.83,11.58,0.064,Stable
Panasonic,2017-02-01,742,4.19,582,108,52,78.44,14.56,-0.107,Declining
Panasonic,2017-03-01,842,4.24,657,118,67,78.03,14.01,0.049,Stable
Panasonic,2017-04-01,715,4.19,556,99,60,77.76,13.85,-0.048,Stable
Panasonic,2017-05-01,615,4.13,468,95,52,76.1,15.45,-0.06,Stable
Panasonic,2017-06-01,544,4.17,421,80,43,77.39,14.71,0.043,Stable
Panasonic,2017-07-01,639,4.18,500,96,43,78.25,15.02,0.004,Stable
Panasonic,2017-08-01,685,4.19,535,90,60,78.1,13.14,0.014,Stable
Panasonic,2017-09-01,525,4.0,375,103,47,71.43,19.62,-0.197,Declining
Panasonic,2017-10-01,523,4.03,384,97,42,73.42,18.55,0.038,Stable
Panasonic,2017-11-01,562,4.07,423,90,49,75.27,16.01,0.031,Stable
Panasonic,2017-12-01,555,4.11,420,86,49,75.68,15.5,0.046,Stable
Panasonic,2018-01-01,625,4.23,493,80,52,78.88,12.8,0.122,Improving
Panasonic,2018-02-01,491,4.04,368,90,33,74.95,18.33,-0.193,Declining
Panasonic,2018-03-01,513,4.2,404,72,37,78.75,14.04,0.162,Improving
Panasonic,2018-04-01,456,4.12,347,75,34,76.1,16.45,-0.087,Stable
Panasonic,2018-05-01,309,4.06,231,50,28,74.76,16.18,-0.058,Stable
Panasonic,2018-06-01,301,4.2,234,46,21,77.74,15.28,0.138,Improving
Panasonic,2018-07-01,301,4.2,238,47,16,79.07,15.61,0.007,Stable
Panasonic,2018-08-01,283,4.13,216,48,19,76.33,16.96,-0.068,Stable
Panasonic,2018-09-01,244,4.06,183,47,14,75.0,19.26,-0.073,Stable
Panasonic,2018-10-01,270,4.1,203,42,25,75.19,15.56,0.042,Stable
Panasonic,2018-11-01,251,4.0,182,48,21,72.51,19.12,-0.108,Declining
Panasonic,2018-12-01,359,4.05,265,69,25,73.82,19.22,0.051,Stable
Panasonic,2019-01-01,404,4.19,317,62,25,78.47,15.35,0.146,Improving
Panasonic,2019-02-01,288,3.93,208,65,15,72.22,22.57,-0.266,Declining
Panasonic,2019-03-01,243,4.06,181,46,16,74.49,18.93,0.135,Improving
Panasonic,2019-04-01,275,4.09,206,48,21,74.91,17.45,0.029,Stable
Panasonic,2019-05-01,255,3.91,177,56,22,69.41,21.96,-0.181,Declining
Panasonic,2019-06-01,242,4.02,173,47,22,71.49,19.42,0.115,Improving
Panasonic,2019-07-01,293,4.23,231,42,20,78.84,14.33,0.207,Improving
Panasonic,2019-08-01,313,4.08,234,52,27,74.76,16.61,-0.152,Declining
Panasonic,2019-09-01,216,4.07,162,40,14,75.0,18.52,-0.006,Stable
Panasonic,2019-10-01,264,3.88,184,61,19,69.7,23.11,-0.199,Declining
Panasonic,2019-11-01,214,3.7,142,55,17,66.36,25.7,-0.179,Declining
Panasonic,2019-12-01,383,4.06,287,75,21,74.93,19.58,0.364,Improving
Panasonic,2020-01-01,381,4.03,278,71,32,72.97,18.64,-0.031,Stable
Panasonic,2020-02-01,297,3.88,208,74,15,70.03,24.92,-0.153,Declining
Panasonic,2020-03-01,222,3.93,158,46,18,71.17,20.72,0.053,Stable
Panasonic,2020-04-01,185,3.71,119,54,12,64.32,29.19,-0.214,Declining
Panasonic,2020-05-01,195,3.81,127,50,18,65.13,25.64,0.097,Stable
Panasonic,2020-06-01,158,3.54,94,54,10,59.49,34.18,-0.266,Declining
Panasonic,2020-07-01,165,3.91,117,41,7,70.91,24.85,0.365,Improving
Panasonic,2020-08-01,173,3.62,107,50,16,61.85,28.9,-0.285,Declining
Panasonic,2020-09-01,190,3.61,125,57,8,65.79,30.0,-0.014,Stable
Panasonic,2020-10-01,182,3.98,135,33,14,74.18,18.13,0.367,Improving
Panasonic,2020-11-01,125,3.78,82,31,12,65.6,24.8,-0.194,Declining
Panasonic,2020-12-01,139,3.89,98,33,8,70.5,23.74,0.108,Improving
Panasonic,2021-01-01,148,3.55,91,47,10,61.49,31.76,-0.338,Declining
Panasonic,2021-02-01,143,3.6,87,44,12,60.84,30.77,0.047,Stable
Panasonic,2021-03-01,189,3.87,132,44,13,69.84,23.28,0.272,Improving
Panasonic,2021-04-01,185,3.82,128,44,13,69.19,23.78,-0.051,Stable
Panasonic,2021-05-01,152,3.7,99,42,11,65.13,27.63,-0.118,Declining
Panasonic,2021-06-01,93,3.91,62,19,12,66.67,20.43,0.21,Improving
Panasonic,2021-07-01,86,3.77,56,18,12,65.12,20.93,-0.147,Declining
Panasonic,2021-08-01,68,3.94,49,16,3,72.06,23.53,0.174,Improving
Panasonic,2021-09-01,82,3.45,46,26,10,56.1,31.71,-0.49,Declining
Panasonic,2021-10-01,88,3.45,51,29,8,57.95,32.95,0.003,Stable
Panasonic,2021-11-01,72,3.57,44,23,5,61.11,31.94,0.115,Improving
Panasonic,2021-12-01,88,3.75,59,25,4,67.05,28.41,0.181,Improving
Panasonic,2022-01-01,116,3.58,72,33,11,62.07,28.45,-0.172,Declining
Panasonic,2022-02-01,62,3.95,45,14,3,72.58,22.58,0.374,Improving
Panasonic,2022-03-01,72,3.39,41,28,3,56.94,38.89,-0.563,Declining
Panasonic,2022-04-01,72,3.67,45,21,6,62.5,29.17,0.278,Improving
Panasonic,2022-05-01,75,4.03,55,14,6,73.33,18.67,0.36,Improving
Panasonic,2022-06-01,61,3.8,39,16,6,63.93,26.23,-0.223,Declining
Panasonic,2022-07-01,66,3.92,46,16,4,69.7,24.24,0.121,Improving
Panasonic,2022-08-01,62,4.03,46,11,5,74.19,17.74,0.108,Improving
Panasonic,2022-09-01,67,3.6,41,21,5,61.19,31.34,-0.435,Declining
Panasonic,2022-10-01,71,3.97,49,13,9,69.01,18.31,0.375,Improving
Panasonic,2022-11-01,49,3.76,31,13,5,63.27,26.53,-0.217,Declining
Panasonic,2022-12-01,51,4.0,37,11,3,72.55,21.57,0.245,Improving
Panasonic,2023-01-01,50,4.12,37,8,5,74.0,16.0,0.12,Improving
Panasonic,2023-02-01,47,3.94,34,11,2,72.34,23.4,-0.184,Declining
Panasonic,2023-03-01,54,3.85,38,14,2,70.37,25.93,-0.084,Stable
Panasonic,2023-04-01,36,4.0,25,7,4,69.44,19.44,0.148,Improving
Panasonic,2023-05-01,14,3.36,7,5,2,50.0,35.71,-0.643,Declining
Panasonic,2023-06-01,13,4.31,11,2,0,84.62,15.38,0.951,Improving
Panasonic,2023-07-01,10,3.4,5,3,2,50.0,30.0,-0.908,Declining
Panasonic,2023-08-01,10,3.6,6,3,1,60.0,30.0,0.2,Improving
Ring,2015-01-01,1,5.0,1,0,0,100.0,0.0,,Stable
Ring,2015-02-01,10,3.3,6,4,0,60.0,40.0,-1.7,Declining
Ring,2015-03-01,30,3.73,21,8,1,70.0,26.67,0.433,Improving
Ring,2015-04-01,48,3.67,30,12,6,62.5,25.0,-0.067,Stable
Ring,2015-05-01,90,4.01,67,17,6,74.44,18.89,0.344,Improving
Ring,2015-06-01,129,3.97,98,26,5,75.97,20.16,-0.042,Stable
Ring,2015-07-01,223,4.27,185,27,11,82.96,12.11,0.305,Improving
Ring,2015-08-01,258,4.16,203,33,22,78.68,12.79,-0.111,Declining
Ring,2015-09-01,222,4.35,188,26,8,84.68,11.71,0.189,Improving
Ring,2015-10-01,295,4.38,252,31,12,85.42,10.51,0.032,Stable
Ring,2015-11-01,457,4.48,400,38,19,87.53,8.32,0.101,Improving
Ring,2015-12-01,683,4.57,622,43,18,91.07,6.3,0.086,Stable
Ring,2016-01-01,664,4.55,598,46,20,90.06,6.93,-0.023,Stable
Ring,2016-02-01,429,4.24,351,58,20,81.82,13.52,-0.304,Declining
Ring,2016-03-01,600,4.34,498,68,34,83.0,11.33,0.094,Stable
Ring,2016-04-01,538,4.36,453,61,24,84.2,11.34,0.022,Stable
Ring,2016-05-01,519,4.36,436,62,21,84.01,11.95,0.0,Stable
Ring,2016-06-01,414,4.37,352,48,14,85.02,11.59,0.011,Stable
Ring,2016-07-01,145,3.48,81,45,19,55.86,31.03,-0.894,Declining
Ring,2016-08-01,191,3.68,123,53,15,64.4,27.75,0.205,Improving
Ring,2016-09-01,597,4.49,526,44,27,88.11,7.37,0.814,Improving
Ring,2016-10-01,309,4.32,258,36,15,83.5,11.65,-0.171,Declining
Ring,2016-11-01,313,4.27,259,36,18,82.75,11.5,-0.052,Stable
Ring,2016-12-01,802,4.43,702,63,37,87.53,7.86,0.157,Improving
Ring,2017-01-01,763,4.51,686,54,23,89.91,7.08,0.085,Stable
