parent_asin,product_title,store,year_month,monthly_reviews,monthly_avg_rating,prev_month_reviews,velocity_change,velocity_change_pct,momentum
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2022-10-01,178,4.61,211.0,-33.0,-15.57,Stable
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2022-11-01,153,4.48,178.0,-25.0,-13.97,Stable
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2022-12-01,202,4.44,153.0,49.0,31.82,Growing
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-01-01,162,4.48,202.0,-40.0,-19.7,Stable
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-02-01,176,4.48,162.0,14.0,8.59,Stable
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-03-01,177,4.55,176.0,1.0,0.56,Stable
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-04-01,121,4.52,177.0,-56.0,-31.46,Declining
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-05-01,86,4.47,121.0,-35.0,-28.69,Declining
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-06-01,53,4.72,86.0,-33.0,-37.93,Declining
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-07-01,49,4.61,53.0,-4.0,-7.41,Stable
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-08-01,24,4.79,49.0,-25.0,-50.0,Collapsing
B0935ZDCYD,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,2023-09-01,7,4.86,24.0,-17.0,-68.0,Collapsing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2015-12-01,25,4.6,,,,Collapsing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-01-01,161,4.65,25.0,136.0,523.08,Surging
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-02-01,278,4.71,161.0,117.0,72.22,Surging
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-03-01,371,4.72,278.0,93.0,33.33,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-04-01,357,4.71,371.0,-14.0,-3.76,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-05-01,428,4.7,357.0,71.0,19.83,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-06-01,549,4.65,428.0,121.0,28.21,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-07-01,542,4.66,549.0,-7.0,-1.27,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-08-01,599,4.71,542.0,57.0,10.5,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-09-01,577,4.73,599.0,-22.0,-3.67,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-10-01,583,4.65,577.0,6.0,1.04,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-11-01,529,4.62,583.0,-54.0,-9.25,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2016-12-01,861,4.66,529.0,332.0,62.64,Surging
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-01-01,853,4.71,861.0,-8.0,-0.93,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-02-01,572,4.67,853.0,-281.0,-32.9,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-03-01,614,4.66,572.0,42.0,7.33,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-04-01,479,4.58,614.0,-135.0,-21.95,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-05-01,369,4.45,479.0,-110.0,-22.92,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-06-01,330,4.62,369.0,-39.0,-10.54,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-07-01,365,4.52,330.0,35.0,10.57,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-08-01,408,4.67,365.0,43.0,11.75,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-09-01,398,4.62,408.0,-10.0,-2.44,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-10-01,378,4.59,398.0,-20.0,-5.01,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-11-01,335,4.53,378.0,-43.0,-11.35,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2017-12-01,365,4.59,335.0,30.0,8.93,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-01-01,500,4.62,365.0,135.0,36.89,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-02-01,408,4.63,500.0,-92.0,-18.36,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-03-01,453,4.59,408.0,45.0,11.0,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-04-01,368,4.67,453.0,-85.0,-18.72,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-05-01,322,4.62,368.0,-46.0,-12.47,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-06-01,440,4.5,322.0,118.0,36.53,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-07-01,422,4.59,440.0,-18.0,-4.08,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-08-01,299,4.56,422.0,-123.0,-29.08,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-09-01,331,4.55,299.0,32.0,10.67,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-10-01,304,4.6,331.0,-27.0,-8.13,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-11-01,257,4.51,304.0,-47.0,-15.41,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2018-12-01,413,4.62,257.0,156.0,60.47,Surging
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-01-01,469,4.6,413.0,56.0,13.53,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-02-01,333,4.59,469.0,-136.0,-28.94,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-03-01,344,4.51,333.0,11.0,3.29,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-04-01,269,4.42,344.0,-75.0,-21.74,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-05-01,265,4.61,269.0,-4.0,-1.48,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-06-01,321,4.72,265.0,56.0,21.05,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-07-01,410,4.72,321.0,89.0,27.64,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-08-01,322,4.61,410.0,-88.0,-21.41,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-09-01,250,4.58,322.0,-72.0,-22.29,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-10-01,280,4.63,250.0,30.0,11.95,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-11-01,261,4.52,280.0,-19.0,-6.76,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2019-12-01,462,4.62,261.0,201.0,76.72,Surging
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-01-01,490,4.58,462.0,28.0,6.05,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-02-01,370,4.55,490.0,-120.0,-24.44,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-03-01,249,4.51,370.0,-121.0,-32.61,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-04-01,128,4.38,249.0,-121.0,-48.4,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-05-01,190,4.55,128.0,62.0,48.06,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-06-01,134,4.39,190.0,-56.0,-29.32,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-07-01,146,4.33,134.0,12.0,8.89,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-08-01,174,4.49,146.0,28.0,19.05,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-09-01,191,4.49,174.0,17.0,9.71,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-10-01,168,4.39,191.0,-23.0,-11.98,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-11-01,108,4.3,168.0,-60.0,-35.5,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2020-12-01,91,4.26,108.0,-17.0,-15.6,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-01-01,128,4.2,91.0,37.0,40.22,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-02-01,144,4.31,128.0,16.0,12.4,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-03-01,159,4.47,144.0,15.0,10.34,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-04-01,162,4.51,159.0,3.0,1.88,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-05-01,144,4.38,162.0,-18.0,-11.04,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-06-01,151,4.44,144.0,7.0,4.83,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-07-01,90,4.23,151.0,-61.0,-40.13,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-08-01,81,4.56,90.0,-9.0,-9.89,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-09-01,57,4.28,81.0,-24.0,-29.27,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-10-01,64,4.44,57.0,7.0,12.07,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-11-01,72,4.21,64.0,8.0,12.31,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2021-12-01,64,4.34,72.0,-8.0,-10.96,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-01-01,99,4.43,64.0,35.0,53.85,Surging
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-02-01,93,4.75,99.0,-6.0,-6.0,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-03-01,84,4.44,93.0,-9.0,-9.57,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-04-01,51,4.47,84.0,-33.0,-38.82,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-05-01,46,4.52,51.0,-5.0,-9.62,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-06-01,56,4.66,46.0,10.0,21.28,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-07-01,69,4.35,56.0,13.0,22.81,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-08-01,70,4.34,69.0,1.0,1.43,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-09-01,78,4.56,70.0,8.0,11.27,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-10-01,84,4.5,78.0,6.0,7.59,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-11-01,73,4.66,84.0,-11.0,-12.94,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2022-12-01,98,4.43,73.0,25.0,33.78,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-01-01,123,4.58,98.0,25.0,25.25,Growing
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-02-01,93,4.46,123.0,-30.0,-24.19,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-03-01,77,4.57,93.0,-16.0,-17.02,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-04-01,49,4.59,77.0,-28.0,-35.9,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-05-01,29,4.72,49.0,-20.0,-40.0,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-06-01,22,4.27,29.0,-7.0,-23.33,Declining
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-07-01,25,4.8,22.0,3.0,13.04,Stable
B0BGNG1294,"Amazon Basics HDMI Cable, 18Gbps High-Speed, 4K@60Hz, 2160p, Ethernet Ready, 10 Foot, Black",Amazon Basics,2023-08-01,15,4.87,25.0,-10.0,-38.46,Declining
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2017-11-01,11,4.36,,,,Collapsing
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2017-12-01,33,4.76,11.0,22.0,183.33,Surging
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-01-01,69,4.74,33.0,36.0,105.88,Surging
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-02-01,70,4.56,69.0,1.0,1.43,Stable
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-03-01,142,4.69,70.0,72.0,101.41,Surging
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-04-01,136,4.79,142.0,-6.0,-4.2,Stable
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-05-01,91,4.49,136.0,-45.0,-32.85,Declining
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-06-01,71,4.58,91.0,-20.0,-21.74,Declining
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-07-01,79,4.58,71.0,8.0,11.11,Stable
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-08-01,151,4.34,79.0,72.0,90.0,Surging
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-09-01,114,4.52,151.0,-37.0,-24.34,Declining
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-10-01,143,4.66,114.0,29.0,25.22,Growing
B0BGS23YKX,"JSAUX USB-C to USB A Cable 3.1A Fast Charging [2-Pack 6.6ft], USB Type C Charger Cord Compatible with Samsung Galaxy S10 S9 S8 S20 Plus A51 A12 A11, Note 10 9 8, PS5 Controller USB C Charger-Green",JSAUX,2018-11-01,134,4.56,143.0,-9.0,-6.25,Stable
